257	1576	30
258	1578	30
259	1580	29
260	1576	29
261	1583	30
262	1579	26
263	1577	30
264	1575	30
265	1575	30
266	1578	30
267	1577	29
268	1573	30
269	1575	28
270	1577	31
271	1575	25
272	1573	30
273	1575	30
274	1579	30
275	1575	30
276	1580	30
277	1577	27
278	1579	30
279	1577	26
280	1575	30
281	1579	30
282	1576	30
283	1575	26
284	1575	26
285	1573	30
286	1572	28
287	1576	30
288	1573	30
