449	1570	29
450	1568	29
451	1572	30
452	1565	NaN
453	1569	31
454	1567	31
455	1571	31
456	1565	NaN
457	1567	31
458	1559	NaN
459	1567	31
460	1567	31
461	1571	31
462	1567	31
463	1565	31
464	1565	30
465	1559	NaN
466	1559	NaN
467	1559	NaN
468	1569	30
469	1567	27
470	1564	29
471	1563	29
472	1565	30
473	1565	30
474	1565	29
475	1560	29
476	1559	NaN
477	1563	29
478	1569	24
479	1567	28
480	1564	30
