257	1565	38
258	1566	41
259	1549	NaN
260	1569	41
261	1561	41
262	1567	41
263	1565	41
264	1537	NaN
265	1537	NaN
266	1537	NaN
267	1537	NaN
268	1557	41
269	1561	41
270	1537	NaN
271	1563	NaN
272	1561	41
273	1565	41
274	1537	NaN
275	1564	39
276	1537	NaN
277	1557	30
278	1537	NaN
279	1564	39
280	1562	37
281	1563	41
282	1537	NaN
283	1553	NaN
284	1561	40
285	1561	40
286	1537	NaN
287	1537	NaN
288	1563	41
