225	1571	32
226	1581	33
227	1577	33
228	1575	33
229	1578	32
230	1575	32
231	1575	32
232	1577	32
233	1573	32
234	1575	32
235	1567	31
236	1573	33
237	1573	33
238	1569	33
239	1577	33
240	1569	33
241	1575	33
242	1565	NaN
243	1572	33
244	1571	33
245	1573	31
246	1574	31
247	1570	31
248	1571	32
249	1571	33
250	1559	NaN
251	1575	31
252	1572	31
253	1570	32
254	1570	32
255	1576	32
256	1573	33
