97	1579	31
98	1583	28
99	1583	31
100	1581	31
101	1579	31
102	1583	31
103	1579	31
104	1572	31
105	1579	31
106	1577	31
107	1579	31
108	1573	31
109	1569	31
110	1573	31
111	1579	31
112	1559	NaN
113	1579	31
114	1575	31
115	1576	31
116	1573	31
117	1574	30
118	1576	30
119	1580	31
120	1572	30
121	1578	30
122	1578	29
123	1567	29
124	1565	NaN
125	1575	29
126	1576	31
127	1579	30
128	1581	NaN
