353	1571	34
354	1574	33
355	1574	32
356	1573	32
357	1567	32
358	1575	32
359	1575	32
360	1569	32
361	1575	32
362	1573	32
363	1571	32
364	1573	32
365	1569	32
366	1569	32
367	1569	32
368	1572	32
369	1567	32
370	1567	32
371	1571	32
372	1568	30
373	1567	31
374	1568	31
375	1571	31
376	1567	31
377	1569	31
378	1563	29
379	1567	30
380	1572	30
381	1568	30
382	1569	30
383	1569	30
384	1559	NaN
