1	1563	35
2	1566	33
3	1569	35
4	1565	34
5	1571	33
6	1569	34
7	1569	32
8	1571	33
9	1569	34
10	1565	33
11	1563	33
12	1565	33
13	1567	33
14	1564	33
15	1567	33
16	1563	33
17	1565	33
18	1569	33
19	1563	33
20	1565	33
21	1565	33
22	1563	33
23	1565	33
24	1559	33
25	1561	33
26	1559	NaN
27	1565	33
28	1567	33
29	1565	33
30	1570	33
31	1563	33
32	1571	33
