385	1550	NaN
386	1558	34
387	1563	34
388	1559	34
389	1559	34
390	1557	34
391	1559	34
392	1555	34
393	1537	NaN
394	1557	32
395	1553	32
396	1553	33
397	1559	33
398	1559	34
399	1559	34
400	1537	NaN
401	1555	34
402	1557	34
403	1557	34
404	1560	34
405	1559	35
406	1553	34
407	1537	NaN
408	1555	33
409	1559	33
410	1553	33
411	1537	NaN
412	1561	33
413	1556	33
414	1559	33
415	1537	NaN
416	1559	33
